constructorResultsId,raceId,constructorId,points,status
15233,950,williams,9,\N
15236,950,mclaren,0,\N
15237,950,haas,0,\N
15238,950,sauber,0,\N
15241,951,mercedes,43,\N
15242,951,ferrari,15,\N
15243,951,williams,22,\N
15244,951,mclaren,9,\N
15246,951,haas,4,\N
15248,951,red_bull,0,\N
15250,951,sauber,0,\N
15252,952,red_bull,37,\N
15253,952,ferrari,33,\N
15254,952,williams,14,\N
15257,952,mclaren,2,\N
15258,952,haas,0,\N
15259,952,sauber,0,\N
15262,952,mercedes,0,\N
15263,953,mercedes,31,\N
15264,953,red_bull,18,\N
15266,953,ferrari,12,\N
15267,953,mclaren,12,\N
15269,953,williams,1,\N
15270,953,haas,0,\N
15272,953,sauber,0,\N
15274,954,mercedes,35,\N
15275,954,ferrari,26,\N
15276,954,williams,15,\N
15277,954,red_bull,18,\N
15280,954,mclaren,0,\N
15281,954,haas,0,\N
15282,954,sauber,0,\N
15285,955,mercedes,35,\N
15286,955,ferrari,30,\N
15288,955,williams,9,\N
15289,955,red_bull,10,\N
15290,955,mclaren,0,\N
15291,955,sauber,0,\N
15292,955,haas,0,\N
15296,956,mercedes,37,\N
15297,956,red_bull,28,\N
15298,956,ferrari,15,\N
15299,956,mclaren,8,\N
15300,956,haas,6,\N
15302,956,williams,2,\N
15305,956,sauber,0,\N
15307,957,mercedes,40,\N
15308,957,red_bull,30,\N
15309,957,ferrari,12,\N
15312,957,williams,0,\N
15313,957,mclaren,0,\N
15314,957,sauber,0,\N
15315,957,haas,0,\N
15318,958,mercedes,43,\N
15319,958,red_bull,25,\N
15320,958,ferrari,20,\N
15321,958,mclaren,6,\N
15323,958,williams,2,\N
15326,958,haas,0,\N
15327,958,sauber,0,\N
15329,959,mercedes,37,\N
15330,959,red_bull,33,\N
15331,959,ferrari,18,\N
15333,959,mclaren,4,\N
15334,959,williams,2,\N
15335,959,haas,0,\N
15339,959,sauber,0,\N
15340,960,mercedes,40,\N
15341,960,red_bull,18,\N
15343,960,ferrari,10,\N
15344,960,mclaren,6,\N
15345,960,williams,5,\N
15346,960,haas,0,\N
15350,960,sauber,0,\N
15351,961,mercedes,43,\N
15352,961,ferrari,27,\N
15353,961,red_bull,16,\N
15354,961,williams,10,\N
15356,961,haas,0,\N
15357,961,mclaren,0,\N
15359,961,sauber,0,\N
15362,962,mercedes,40,\N
15363,962,red_bull,26,\N
15364,962,ferrari,22,\N
15365,962,mclaren,6,\N
15369,962,haas,0,\N
15370,962,williams,0,\N
15371,962,sauber,0,\N
15373,963,red_bull,43,\N
15374,963,mercedes,15,\N
15375,963,ferrari,12,\N
15376,963,williams,10,\N
15378,963,mclaren,8,\N
15381,963,sauber,0,\N
15383,963,haas,0,\N
15384,964,mercedes,40,\N
15385,964,red_bull,26,\N
15386,964,ferrari,22,\N
15388,964,williams,3,\N
15389,964,haas,0,\N
15392,964,sauber,0,\N
15393,964,mclaren,0,\N
15395,965,mercedes,43,\N
15396,965,red_bull,15,\N
15397,965,ferrari,12,\N
15398,965,mclaren,12,\N
15400,965,williams,6,\N
15402,965,haas,1,\N
15404,965,sauber,0,\N
15406,966,mercedes,43,\N
15407,966,ferrari,18,\N
15408,966,red_bull,27,\N
15410,966,williams,6,\N
15411,966,sauber,0,\N
15412,966,mclaren,0,\N
15415,966,haas,0,\N
15417,967,mercedes,43,\N
15418,967,red_bull,19,\N
15420,967,ferrari,10,\N
15422,967,sauber,2,\N
15423,967,mclaren,1,\N
15424,967,williams,0,\N
15427,967,haas,0,\N
15428,968,mercedes,43,\N
15429,968,ferrari,23,\N
15430,968,red_bull,22,\N
15432,968,williams,2,\N
15433,968,mclaren,1,\N
15434,968,haas,0,\N
15436,968,sauber,0,\N
15439,969,ferrari,37,\N
15440,969,mercedes,33,\N
15441,969,red_bull,10,\N
15442,969,williams,8,\N
15446,969,sauber,0,\N
15447,969,mclaren,0,\N
15448,969,haas,0,\N
15449,970,mercedes,33,\N
15450,970,ferrari,28,\N
15451,970,red_bull,27,\N
15453,970,haas,4,\N
15456,970,williams,0,\N
15457,970,sauber,0,\N
15458,970,mclaren,0,\N
15459,971,ferrari,37,\N
15460,971,mercedes,33,\N
15461,971,red_bull,10,\N
15462,971,williams,8,\N
15464,971,haas,4,\N
15466,971,sauber,0,\N
15468,971,mclaren,0,\N
15469,972,mercedes,37,\N
15470,972,ferrari,33,\N
15471,972,red_bull,10,\N
15474,972,williams,2,\N
15476,972,haas,0,\N
15477,972,mclaren,0,\N
15478,972,sauber,0,\N
15479,973,mercedes,25,\N
15480,973,ferrari,18,\N
15481,973,red_bull,15,\N
15485,973,sauber,4,\N
15486,973,haas,1,\N
15487,973,mclaren,0,\N
15488,973,williams,0,\N
15489,974,ferrari,43,\N
15490,974,red_bull,25,\N
15491,974,mercedes,18,\N
15493,974,haas,5,\N
15494,974,williams,2,\N
15497,974,mclaren,0,\N
15498,974,sauber,0,\N
15499,975,mercedes,43,\N
15500,975,red_bull,15,\N
15501,975,ferrari,18,\N
15504,975,williams,2,\N
15505,975,haas,1,\N
15506,975,sauber,0,\N
15507,975,mclaren,0,\N
15509,976,red_bull,25,\N
15510,976,mercedes,28,\N
15511,976,williams,15,\N
15512,976,ferrari,12,\N
15514,976,haas,6,\N
15516,976,mclaren,2,\N
15517,976,sauber,1,\N
15520,977,mercedes,37,\N
15521,977,ferrari,28,\N
15522,977,red_bull,15,\N
15523,977,haas,8,\N
15525,977,williams,3,\N
15527,977,mclaren,0,\N
15528,977,sauber,0,\N
15530,978,mercedes,43,\N
15531,978,ferrari,21,\N
15532,978,red_bull,22,\N
15535,978,williams,1,\N
15536,978,mclaren,0,\N
15537,978,haas,0,\N
15538,978,sauber,0,\N
15540,979,ferrari,43,\N
15541,979,mercedes,27,\N
15542,979,red_bull,10,\N
15543,979,mclaren,9,\N
15547,979,haas,0,\N
15548,979,williams,0,\N
15549,979,sauber,0,\N
15550,980,mercedes,35,\N
15551,980,ferrari,30,\N
15552,980,red_bull,15,\N
15554,980,haas,6,\N
15555,980,williams,4,\N
15558,980,mclaren,0,\N
15559,980,sauber,0,\N
15560,981,mercedes,43,\N
15561,981,ferrari,25,\N
15562,981,red_bull,13,\N
15564,981,williams,10,\N
15565,981,haas,0,\N
15568,981,sauber,0,\N
15569,981,mclaren,0,\N
15570,982,mercedes,40,\N
15571,982,red_bull,18,\N
15575,982,mclaren,6,\N
15576,982,williams,4,\N
15577,982,haas,2,\N
15578,982,sauber,0,\N
15579,982,ferrari,0,\N
15580,983,red_bull,40,\N
15581,983,mercedes,28,\N
15582,983,ferrari,12,\N
15584,983,mclaren,6,\N
15585,983,williams,6,\N
15586,983,haas,0,\N
15589,983,sauber,0,\N
15590,984,mercedes,37,\N
15591,984,red_bull,33,\N
15592,984,ferrari,10,\N
15594,984,haas,6,\N
15595,984,williams,1,\N
15596,984,mclaren,0,\N
15599,984,sauber,0,\N
15600,985,mercedes,35,\N
15601,985,ferrari,33,\N
15602,985,red_bull,12,\N
15605,985,williams,2,\N
15607,985,mclaren,0,\N
15608,985,haas,0,\N
15609,985,sauber,0,\N
15610,986,red_bull,25,\N
15611,986,mercedes,20,\N
15612,986,ferrari,27,\N
15614,986,williams,8,\N
15615,986,haas,4,\N
15616,986,mclaren,1,\N
15618,986,sauber,0,\N
15620,987,ferrari,40,\N
15621,987,mercedes,30,\N
15622,987,red_bull,18,\N
15623,987,williams,6,\N
15624,987,mclaren,4,\N
15628,987,sauber,0,\N
15629,987,haas,0,\N
15630,988,mercedes,43,\N
15631,988,ferrari,27,\N
15632,988,red_bull,10,\N
15635,988,mclaren,2,\N
15636,988,williams,1,\N
15637,988,haas,0,\N
15638,988,sauber,0,\N
15640,989,ferrari,40,\N
15641,989,mercedes,22,\N
15642,989,red_bull,20,\N
15643,989,mclaren,12,\N
15646,989,sauber,0,\N
15647,989,williams,0,\N
15649,989,haas,0,\N
15650,990,ferrari,25,\N
15651,990,mercedes,33,\N
15653,990,haas,10,\N
15655,990,mclaren,10,\N
15656,990,sauber,2,\N
15658,990,williams,0,\N
15659,990,red_bull,0,\N
15660,991,red_bull,35,\N
15661,991,mercedes,30,\N
15662,991,ferrari,19,\N
15664,991,mclaren,6,\N
15665,991,haas,1,\N
15667,991,williams,0,\N
15668,991,sauber,0,\N
15670,992,mercedes,25,\N
15671,992,ferrari,30,\N
15674,992,sauber,8,\N
15675,992,mclaren,8,\N
15676,992,williams,4,\N
15678,992,haas,0,\N
15679,992,red_bull,0,\N
15680,993,mercedes,43,\N
15681,993,red_bull,25,\N
15682,993,ferrari,12,\N
15683,993,haas,8,\N
15685,993,mclaren,4,\N
15687,993,sauber,1,\N
15688,993,williams,0,\N
15690,994,red_bull,27,\N
15691,994,ferrari,30,\N
15692,994,mercedes,25,\N
15696,994,sauber,0,\N
15697,994,haas,0,\N
15698,994,mclaren,0,\N
15699,994,williams,0,\N
15700,995,ferrari,33,\N
15701,995,mercedes,28,\N
15702,995,red_bull,27,\N
15705,995,sauber,1,\N
15707,995,haas,0,\N
15708,995,mclaren,0,\N
15709,995,williams,0,\N
15710,996,mercedes,31,\N
15711,996,red_bull,30,\N
15712,996,ferrari,25,\N
15713,996,haas,8,\N
15715,996,sauber,1,\N
15716,996,mclaren,0,\N
15718,996,williams,0,\N
15720,997,red_bull,25,\N
15721,997,ferrari,33,\N
15722,997,haas,22,\N
15724,997,mclaren,4,\N
15725,997,sauber,3,\N
15728,997,williams,0,\N
15729,997,mercedes,0,\N
15730,998,ferrari,40,\N
15731,998,mercedes,30,\N
15732,998,red_bull,10,\N
15735,998,mclaren,4,\N
15736,998,haas,2,\N
15737,998,williams,0,\N
15739,998,sauber,0,\N
15740,999,mercedes,43,\N
15741,999,ferrari,15,\N
15742,999,red_bull,12,\N
15744,999,haas,8,\N
15746,999,sauber,2,\N
15748,999,mclaren,0,\N
15749,999,williams,0,\N
15750,1000,mercedes,35,\N
15751,1000,ferrari,33,\N
15752,1000,red_bull,12,\N
15754,1000,haas,7,\N
15755,1000,mclaren,4,\N
15758,1000,sauber,0,\N
15759,1000,williams,0,\N
15760,1001,ferrari,25,\N
15761,1001,mercedes,30,\N
15762,1001,red_bull,15,\N
15764,1001,haas,10,\N
15766,1001,sauber,1,\N
15768,1001,williams,0,\N
15769,1001,mclaren,0,\N
15770,1002,mercedes,40,\N
15771,1002,ferrari,30,\N
15772,1002,red_bull,10,\N
15773,1002,haas,0,\N
15776,1002,williams,3,\N
15777,1002,sauber,0,\N
15778,1002,mclaren,0,\N
15780,1003,mercedes,37,\N
15781,1003,red_bull,26,\N
15782,1003,ferrari,25,\N
15783,1003,mclaren,6,\N
15785,1003,sauber,2,\N
15787,1003,williams,0,\N
15788,1003,haas,0,\N
15790,1004,mercedes,43,\N
15791,1004,ferrari,27,\N
15792,1004,red_bull,18,\N
15793,1004,sauber,6,\N
15794,1004,haas,4,\N
15797,1004,mclaren,0,\N
15798,1004,williams,0,\N
15800,1005,mercedes,43,\N
15801,1005,red_bull,27,\N
15802,1005,ferrari,18,\N
15804,1005,haas,4,\N
15807,1005,sauber,0,\N
15808,1005,mclaren,0,\N
15809,1005,williams,0,\N
15810,1006,ferrari,37,\N
15811,1006,red_bull,18,\N
15812,1006,mercedes,25,\N
15815,1006,haas,0,\N
15817,1006,sauber,1,\N
15818,1006,mclaren,0,\N
15819,1006,williams,0,\N
15822,1007,mercedes,22,\N
15824,1007,sauber,8,\N
15825,1007,mclaren,4,\N
15828,1007,williams,0,\N
15829,1007,haas,0,\N
15830,1008,mercedes,35,\N
15831,1008,red_bull,30,\N
15832,1008,ferrari,23,\N
15833,1008,sauber,6,\N
15834,1008,haas,6,\N
15838,1008,mclaren,0,\N
15839,1008,williams,0,\N
15840,1009,mercedes,35,\N
15841,1009,ferrari,18,\N
15842,1009,red_bull,27,\N
15844,1009,sauber,6,\N
15846,1009,haas,3,\N
15847,1009,mclaren,0,\N
15849,1009,williams,0,\N
15850,1010,mercedes,44,\N
15851,1010,red_bull,15,\N
15852,1010,ferrari,22,\N
15853,1010,haas,8,\N
15858,1010,mclaren,0,\N
15859,1010,williams,0,\N
15860,1011,mercedes,43,\N
15861,1011,ferrari,26,\N
15862,1011,red_bull,16,\N
15863,1011,mclaren,8,\N
15866,1011,haas,0,\N
15867,1011,williams,0,\N
15870,1012,mercedes,43,\N
15871,1012,ferrari,25,\N
15872,1012,red_bull,21,\N
15877,1012,haas,0,\N
15878,1012,mclaren,0,\N
15879,1012,williams,0,\N
15880,1013,mercedes,43,\N
15881,1013,ferrari,26,\N
15882,1013,red_bull,12,\N
15884,1013,mclaren,10,\N
15887,1013,haas,0,\N
15889,1013,williams,0,\N
15890,1014,mercedes,44,\N
15891,1014,red_bull,23,\N
15892,1014,ferrari,22,\N
15893,1014,haas,7,\N
15894,1014,mclaren,4,\N
15899,1014,williams,0,\N
15900,1015,mercedes,40,\N
15901,1015,ferrari,18,\N
15902,1015,red_bull,23,\N
15903,1015,mclaren,8,\N
15906,1015,haas,1,\N
15908,1015,williams,0,\N
15910,1016,mercedes,38,\N
15911,1016,ferrari,33,\N
15912,1016,red_bull,14,\N
15916,1016,mclaren,0,\N
15918,1016,haas,0,\N
15919,1016,williams,0,\N
15920,1017,mercedes,43,\N
15921,1017,ferrari,26,\N
15922,1017,red_bull,13,\N
15923,1017,mclaren,10,\N
15928,1017,haas,0,\N
15929,1017,williams,0,\N
15930,1018,red_bull,32,\N
15931,1018,ferrari,30,\N
15932,1018,mercedes,25,\N
15933,1018,mclaren,12,\N
15938,1018,haas,0,\N
15939,1018,williams,0,\N
15940,1019,mercedes,44,\N
15941,1019,ferrari,15,\N
15942,1019,red_bull,22,\N
15943,1019,mclaren,8,\N
15948,1019,williams,0,\N
15949,1019,haas,0,\N
15950,1020,red_bull,26,\N
15951,1020,ferrari,18,\N
15954,1020,mclaren,10,\N
15956,1020,haas,10,\N
15957,1020,mercedes,2,\N
15958,1020,williams,1,\N
15960,1021,mercedes,29,\N
15961,1021,red_bull,27,\N
15962,1021,ferrari,27,\N
15963,1021,mclaren,12,\N
15968,1021,haas,0,\N
15969,1021,williams,0,\N
15970,1022,ferrari,38,\N
15971,1022,mercedes,33,\N
15972,1022,red_bull,10,\N
15976,1022,mclaren,0,\N
15977,1022,haas,0,\N
15978,1022,williams,0,\N
15980,1023,ferrari,25,\N
15981,1023,mercedes,34,\N
15983,1023,red_bull,12,\N
15986,1023,mclaren,1,\N
15988,1023,williams,0,\N
15989,1023,haas,0,\N
15990,1024,ferrari,43,\N
15991,1024,red_bull,23,\N
15992,1024,mercedes,22,\N
15993,1024,mclaren,6,\N
15997,1024,haas,0,\N
15999,1024,williams,0,\N
16000,1025,mercedes,44,\N
16001,1025,ferrari,15,\N
16002,1025,red_bull,22,\N
16003,1025,mclaren,12,\N
16005,1025,haas,2,\N
16009,1025,williams,0,\N
16010,1026,mercedes,41,\N
16011,1026,ferrari,26,\N
16012,1026,red_bull,12,\N
16013,1026,mclaren,10,\N
16018,1026,haas,0,\N
16019,1026,williams,0,\N
16020,1027,mercedes,40,\N
16021,1027,ferrari,31,\N
16022,1027,red_bull,18,\N
16026,1027,mclaren,0,\N
16028,1027,haas,0,\N
16029,1027,williams,0,\N
16030,1028,mercedes,43,\N
16031,1028,red_bull,25,\N
16032,1028,ferrari,13,\N
16034,1028,mclaren,10,\N
16038,1028,haas,0,\N
16039,1028,williams,0,\N
16040,1029,red_bull,25,\N
16042,1029,mclaren,19,\N
16045,1029,mercedes,6,\N
16047,1029,haas,0,\N
16048,1029,williams,0,\N
16049,1029,ferrari,0,\N
16050,1030,mercedes,38,\N
16051,1030,red_bull,26,\N
16052,1030,ferrari,25,\N
16054,1030,mclaren,5,\N
16058,1030,haas,0,\N
16059,1030,williams,0,\N
16060,1031,mercedes,37,\N
16061,1031,ferrari,19,\N
16062,1031,mclaren,26,\N
16067,1031,williams,0,\N
16068,1031,red_bull,0,\N
16069,1031,haas,0,\N
16070,1032,mercedes,43,\N
16071,1032,red_bull,27,\N
16072,1032,mclaren,13,\N
16077,1032,haas,0,\N
16078,1032,williams,0,\N
16079,1032,ferrari,0,\N
16080,1033,mercedes,41,\N
16081,1033,red_bull,28,\N
16083,1033,ferrari,8,\N
16085,1033,haas,1,\N
16086,1033,mclaren,2,\N
16089,1033,williams,0,\N
16090,1034,mercedes,25,\N
16091,1034,red_bull,23,\N
16092,1034,ferrari,16,\N
16094,1034,mclaren,10,\N
16097,1034,williams,0,\N
16099,1034,haas,0,\N
16100,1035,red_bull,35,\N
16101,1035,mercedes,34,\N
16102,1035,ferrari,12,\N
16105,1035,mclaren,2,\N
16108,1035,haas,0,\N
16109,1035,williams,0,\N
16110,1036,mercedes,41,\N
16111,1036,red_bull,22,\N
16113,1036,mclaren,9,\N
16114,1036,ferrari,6,\N
16118,1036,haas,0,\N
16119,1036,williams,0,\N
16120,1037,mercedes,43,\N
16121,1037,red_bull,23,\N
16123,1037,mclaren,6,\N
16127,1037,ferrari,0,\N
16128,1037,haas,0,\N
16129,1037,williams,0,\N
16131,1038,mclaren,30,\N
16133,1038,mercedes,17,\N
16135,1038,williams,0,\N
16136,1038,haas,0,\N
16138,1038,red_bull,0,\N
16139,1038,ferrari,0,\N
16140,1039,mercedes,44,\N
16141,1039,red_bull,15,\N
16144,1039,mclaren,8,\N
16146,1039,ferrari,5,\N
16148,1039,williams,0,\N
16149,1039,haas,0,\N
16150,1040,mercedes,41,\N
16151,1040,red_bull,19,\N
16154,1040,ferrari,8,\N
16157,1040,haas,0,\N
16158,1040,mclaren,0,\N
16159,1040,williams,0,\N
16160,1041,mercedes,25,\N
16161,1041,red_bull,19,\N
16164,1041,mclaren,10,\N
16166,1041,ferrari,6,\N
16167,1041,haas,2,\N
16169,1041,williams,0,\N
16170,1042,mercedes,44,\N
16171,1042,red_bull,15,\N
16172,1042,ferrari,13,\N
16174,1042,mclaren,8,\N
16178,1042,williams,0,\N
16179,1042,haas,0,\N
16180,1043,mercedes,44,\N
16183,1043,ferrari,10,\N
16185,1043,mclaren,10,\N
16187,1043,williams,0,\N
16188,1043,haas,0,\N
16189,1043,red_bull,0,\N
16190,1044,mercedes,25,\N
16192,1044,ferrari,27,\N
16193,1044,mclaren,15,\N
16194,1044,red_bull,14,\N
16198,1044,williams,0,\N
16199,1044,haas,0,\N
16200,1045,mercedes,29,\N
16201,1045,red_bull,34,\N
16202,1045,mclaren,22,\N
16205,1045,ferrari,1,\N
16206,1045,williams,0,\N
16208,1045,haas,0,\N
16212,1046,mclaren,13,\N
16213,1046,red_bull,8,\N
16215,1046,mercedes,7,\N
16216,1046,ferrari,0,\N
16218,1046,haas,0,\N
16219,1046,williams,0,\N
16220,1047,red_bull,37,\N
16221,1047,mercedes,33,\N
16222,1047,mclaren,18,\N
16227,1047,ferrari,0,\N
16228,1047,williams,0,\N
16229,1047,haas,0,\N
16230,1052,mercedes,41,\N
16231,1052,red_bull,28,\N
16232,1052,mclaren,18,\N
16233,1052,ferrari,12,\N
16235,1052,aston,1,\N
16237,1052,alpine,0,\N
16238,1052,williams,0,\N
16239,1052,haas,0,\N
16240,1053,red_bull,25,\N
16241,1053,mercedes,19,\N
16242,1053,mclaren,23,\N
16243,1053,ferrari,22,\N
16244,1053,aston,4,\N
16247,1053,alpine,3,\N
16248,1053,haas,0,\N
16249,1053,williams,0,\N
16250,1054,mercedes,41,\N
16251,1054,red_bull,30,\N
16252,1054,mclaren,12,\N
16253,1054,ferrari,8,\N
16254,1054,alpine,10,\N
16257,1054,aston,0,\N
16258,1054,williams,0,\N
16259,1054,haas,0,\N
16260,1055,mercedes,40,\N
16261,1055,red_bull,29,\N
16262,1055,ferrari,18,\N
16263,1055,mclaren,12,\N
16264,1055,alpine,2,\N
16266,1055,aston,0,\N
16268,1055,williams,0,\N
16269,1055,haas,0,\N
16270,1056,ferrari,18,\N
16271,1056,red_bull,37,\N
16272,1056,mclaren,15,\N
16273,1056,aston,14,\N
16275,1056,mercedes,7,\N
16276,1056,alpine,2,\N
16278,1056,williams,0,\N
16279,1056,haas,0,\N
16280,1057,red_bull,25,\N
16281,1057,aston,18,\N
16283,1057,ferrari,16,\N
16284,1057,mclaren,12,\N
16285,1057,alpine,8,\N
16287,1057,mercedes,0,\N
16288,1057,haas,0,\N
16289,1057,williams,0,\N
16290,1059,red_bull,41,\N
16291,1059,mercedes,30,\N
16292,1059,mclaren,18,\N
16294,1059,alpine,4,\N
16295,1059,aston,3,\N
16296,1059,ferrari,0,\N
16297,1059,williams,0,\N
16299,1059,haas,0,\N
16300,1058,red_bull,37,\N
16301,1058,mercedes,34,\N
16302,1058,mclaren,10,\N
16303,1058,ferrari,14,\N
16304,1058,aston,4,\N
16305,1058,alpine,2,\N
16308,1058,haas,0,\N
16309,1058,williams,0,\N
16310,1060,red_bull,34,\N
16311,1060,mercedes,30,\N
16312,1060,mclaren,21,\N
16313,1060,ferrari,14,\N
16315,1060,alpine,1,\N
16316,1060,williams,0,\N
16317,1060,aston,0,\N
16319,1060,haas,0,\N
16320,1061,mercedes,43,\N
16321,1061,ferrari,26,\N
16322,1061,mclaren,22,\N
16323,1061,alpine,8,\N
16324,1061,aston,4,\N
16326,1061,williams,0,\N
16328,1061,red_bull,3,\N
16329,1061,haas,0,\N
16330,1062,alpine,37,\N
16331,1062,aston,0,\N
16332,1062,mercedes,18,\N
16333,1062,ferrari,15,\N
16335,1062,williams,10,\N
16336,1062,red_bull,2,\N
16338,1062,mclaren,0,\N
16339,1062,haas,0,\N
16340,1063,red_bull,12.5,\N
16341,1063,williams,10,\N
16342,1063,mercedes,7.5,\N
16343,1063,mclaren,6,\N
16344,1063,aston,5,\N
16346,1063,alpine,3,\N
16347,1063,ferrari,2.5,\N
16349,1063,haas,0,\N
16350,1064,red_bull,29,\N
16351,1064,mercedes,34,\N
16353,1064,ferrari,16,\N
16354,1064,alpine,10,\N
16355,1064,mclaren,1,\N
16356,1064,aston,0,\N
16358,1064,williams,0,\N
16359,1064,haas,0,\N
16360,1065,mclaren,45,\N
16361,1065,mercedes,18,\N
16362,1065,ferrari,20,\N
16363,1065,red_bull,12,\N
16364,1065,aston,6,\N
16365,1065,alpine,5,\N
16366,1065,williams,2,\N
16368,1065,haas,0,\N
16370,1066,mercedes,35,\N
16371,1066,red_bull,20,\N
16372,1066,ferrari,15,\N
16373,1066,mclaren,19,\N
16374,1066,alpine,8,\N
16376,1066,williams,1,\N
16377,1066,aston,0,\N
16379,1066,haas,0,\N
16380,1067,mercedes,36,\N
16381,1067,red_bull,33,\N
16382,1067,ferrari,16,\N
16384,1067,mclaren,6,\N
16385,1067,aston,2,\N
16386,1067,alpine,1,\N
16388,1067,williams,0,\N
16389,1067,haas,0,\N
16390,1069,red_bull,40,\N
16391,1069,mercedes,27,\N
16392,1069,ferrari,18,\N
16393,1069,mclaren,14,\N
16395,1069,aston,1,\N
16397,1069,williams,0,\N
16398,1069,haas,0,\N
16399,1069,alpine,0,\N
16400,1070,red_bull,40,\N
16401,1070,mercedes,18,\N
16403,1070,ferrari,18,\N
16404,1070,aston,6,\N
16406,1070,alpine,2,\N
16407,1070,mclaren,1,\N
16408,1070,williams,0,\N
16409,1070,haas,0,\N
16410,1071,mercedes,43,\N
16411,1071,red_bull,33,\N
16412,1071,ferrari,19,\N
16414,1071,alpine,6,\N
16415,1071,mclaren,1,\N
16416,1071,aston,0,\N
16418,1071,williams,0,\N
16419,1071,haas,0,\N
16420,1051,mercedes,25,\N
16421,1051,red_bull,31,\N
16422,1051,alpine,25,\N
16423,1051,aston,9,\N
16424,1051,ferrari,10,\N
16425,1051,mclaren,2,\N
16428,1051,haas,0,\N
16429,1051,williams,0,\N
16430,1072,mercedes,41,\N
16431,1072,red_bull,18,\N
16432,1072,alpine,12,\N
16433,1072,mclaren,11,\N
16435,1072,ferrari,10,\N
16437,1072,aston,0,\N
16438,1072,williams,0,\N
16439,1072,haas,0,\N
16440,1073,red_bull,26,\N
16441,1073,mercedes,26,\N
16442,1073,ferrari,16,\N
16444,1073,mclaren,6,\N
16445,1073,alpine,6,\N
16446,1073,aston,0,\N
16447,1073,haas,0,\N
16448,1073,williams,0,\N
16450,1074,ferrari,44,\N
16451,1074,mercedes,27,\N
16452,1074,haas,10,\N
16454,1074,alpine,8,\N
16456,1074,aston,0,\N
16457,1074,williams,0,\N
16458,1074,mclaren,0,\N
16459,1074,red_bull,0,\N
16460,1075,red_bull,37,\N
16461,1075,ferrari,34,\N
16462,1075,mercedes,11,\N
16463,1075,alpine,8,\N
16464,1075,mclaren,6,\N
16466,1075,haas,2,\N
16468,1075,aston,0,\N
16469,1075,williams,0,\N
16470,1076,ferrari,26,\N
16471,1076,red_bull,18,\N
16472,1076,mercedes,27,\N
16473,1076,mclaren,18,\N
16474,1076,alpine,6,\N
16477,1076,williams,1,\N
16478,1076,aston,0,\N
16479,1076,haas,0,\N
16480,1077,red_bull,58,\N
16481,1077,mclaren,22,\N
16482,1077,mercedes,12,\N
16484,1077,ferrari,20,\N
16486,1077,aston,5,\N
16487,1077,haas,3,\N
16488,1077,williams,0,\N
16489,1077,alpine,0,\N
16490,1078,red_bull,38,\N
16491,1078,ferrari,33,\N
16492,1078,mercedes,18,\N
16494,1078,alpine,4,\N
16495,1078,williams,2,\N
16496,1078,aston,1,\N
16498,1078,mclaren,0,\N
16499,1078,haas,0,\N
16500,1079,red_bull,44,\N
16501,1079,mercedes,25,\N
16502,1079,ferrari,12,\N
16504,1079,alpine,8,\N
16505,1079,mclaren,4,\N
16507,1079,aston,0,\N
16508,1079,haas,0,\N
16509,1079,williams,0,\N
16510,1080,red_bull,40,\N
16511,1080,ferrari,30,\N
16512,1080,mercedes,14,\N
16513,1080,mclaren,9,\N
16514,1080,alpine,6,\N
16516,1080,aston,1,\N
16518,1080,williams,0,\N
16519,1080,haas,0,\N
16520,1081,red_bull,44,\N
16521,1081,mercedes,27,\N
16523,1081,aston,8,\N
16524,1081,alpine,7,\N
16525,1081,mclaren,6,\N
16527,1081,williams,0,\N
16528,1081,haas,0,\N
16529,1081,ferrari,0,\N
16530,1082,red_bull,25,\N
16531,1082,ferrari,29,\N
16532,1082,mercedes,27,\N
16533,1082,alpine,10,\N
16535,1082,aston,1,\N
16536,1082,mclaren,0,\N
16537,1082,williams,0,\N
16539,1082,haas,0,\N
16540,1083,ferrari,37,\N
16541,1083,red_bull,24,\N
16542,1083,mercedes,16,\N
16543,1083,alpine,10,\N
16544,1083,mclaren,8,\N
16545,1083,haas,5,\N
16546,1083,aston,2,\N
16547,1083,williams,0,\N
16550,1084,ferrari,38,\N
16551,1084,red_bull,31,\N
16552,1084,mercedes,33,\N
16553,1084,alpine,14,\N
16554,1084,haas,14,\N
16555,1084,mclaren,8,\N
16557,1084,williams,0,\N
16558,1084,aston,0,\N
16560,1085,red_bull,37,\N
16561,1085,mercedes,33,\N
16562,1085,ferrari,11,\N
16563,1085,alpine,12,\N
16564,1085,mclaren,8,\N
16565,1085,aston,1,\N
16567,1085,williams,0,\N
16569,1085,haas,0,\N
16570,1086,red_bull,35,\N
16571,1086,mercedes,34,\N
16572,1086,ferrari,20,\N
16573,1086,mclaren,6,\N
16574,1086,alpine,6,\N
16575,1086,aston,1,\N
16578,1086,haas,0,\N
16579,1086,williams,0,\N
16580,1087,red_bull,44,\N
16581,1087,ferrari,23,\N
16582,1087,mercedes,12,\N
16583,1087,alpine,16,\N
16584,1087,aston,4,\N
16586,1087,williams,1,\N
16587,1087,mclaren,0,\N
16589,1087,haas,0,\N
16590,1088,red_bull,36,\N
16591,1088,mercedes,30,\N
16592,1088,ferrari,19,\N
16593,1088,alpine,10,\N
16594,1088,mclaren,6,\N
16595,1088,aston,1,\N
16597,1088,williams,0,\N
16598,1088,haas,0,\N
